"id";"name";"slug";"url";"description";"logo";"badges";"created_at";"last_modified";"metric.datasets";"metric.members";"metric.reuses";"metric.followers";"metric.views"
"5a71cf5fc751df19bcdb5d11";"Communauté d'Agglomération Sophia Antipolis (CASA)";"communaute-dagglomeration-sophia-antipolis-casa";"http://www.data.gouv.fr/fr/organizations/communaute-dagglomeration-sophia-antipolis-casa/";"La Communauté d’Agglomération Sophia Antipolis a vu le jour le 1er janvier 2002 en application de la loi du 12 juillet 1999 (création d’un EPCI) . Elle regroupe aujourd’hui 24 communes. Plus d’information sur la rubrique « mon agglo » du site internet https://www.agglo-sophiaantipolis.fr";"https://static.data.gouv.fr/avatars/3a/c4dff4224540b4872f51b2d9f35205-100.png";"['certified', 'public-service']";"2018-01-31T15:14:55.196000";"2023-03-07T06:17:27.702000";6;4;0;6;62
"5a717d1c88ee385e6374429a";"Harassers U GO !";"harassers-u-go";"http://www.data.gouv.fr/fr/organizations/harassers-u-go/";"Le harcèlement scolaire, ce phénomène dangereux qui remplit nos écoles, collèges et lycées. Tous contre le harcèlement scolaire ! Agissons !";"https://static.data.gouv.fr/avatars/7a/4e91094d75475a807a1b1098c58f4a-100.png";"[]";"2018-01-31T09:23:56.897000";"2021-08-12T20:06:46.277000";0;0;0;1;0
"5a717c2288ee385ab5ad70de";"BORDEAUX SAINT JEAN-LE NOUVEL IDEAL URBAIN de Maurice Bansay";"bordeaux-saint-jean-le-nouvel-ideal-urbain-de-maurice-bansay";"http://www.data.gouv.fr/fr/organizations/bordeaux-saint-jean-le-nouvel-ideal-urbain-de-maurice-bansay/";"La foncière, propriétaire de Beaugrenelle à Paris, va développer 88.000 mètres carrés près de la gare Saint-Jean, au coeur de la capitale girondine (logements, bureaux, hôtels  commerces, restaurants / bars / discothèque, loisirs et services de proximité). Un architecture signé maison Edouard François.

« Il s'agit d'un quartier mixte à tous les sens du terme », précise Maurice Bansay, le président de cette foncière par ailleurs propriétaire de Beaugrenelle à Paris et qui va bientôt livrer Muse, le nouveau centre commercial de Metz. « Il n'y aura que 27.000 nouveaux mètres carrés de commerce, nous allons garder les façades de pierre, construire de nouveaux immeubles plus modernes, autour d'une grande voie piétonne, le Méridien, la colonne vertébrale du projet, qui reliera le site à la Garonne », ajoute Maurice Bansay Fondateur du groupe APSYS.
 Bordeaux Saint Jean est un centre commercial au cœur d’une ville à l’attractivité unique à Bordeaux avec une  localisation d’exception au pied de la Gare Saint-Jean plus la création d’un nouvel axe structurant reliant la gare à la Garonne. C’est un projet de haute couture urbaine : un lieu mixte et expérientiel où vivre, travailler, partager et shopper avec une architecture à ciel ouvert, à la fois contemporaine et respectueuse du patrimoine bordelais, un bâtiment-paysage somptueux en bord de Garonne qui prolonge le parcours des quais, une programmation innovante au cœur des nouveaux usages et enfin une Cité du sport, de la santé et du bien-être.
";"https://static.data.gouv.fr/avatars/da/2efb32b83c461dae764c36c44ea9a1-100.png";"[]";"2018-01-31T09:19:46.950000";"2021-08-12T20:06:46.763000";0;0;0;1;0
"5a71784788ee3851c3bd1fae";"Éden, Brie-Comte-Robert par Maurice BANSAY Apsys";"eden-brie-comte-robert-par-maurice-bansay-apsys";"http://www.data.gouv.fr/fr/organizations/eden-brie-comte-robert-par-maurice-bansay-apsys/";"La zone commerciale Éden, Brie-Comte-Robert en France est un projet de grande envergure à deux phases. Elle est un centre commercial à ciel ouvert. La première phase qui est déjà terminée se situe à l’entrée de Servon du côté droit de la route nationale 19 en venant de Brie-Comte-Robert. Le groupe Apsys, qui est spécialisé dans la conception et gestion d’espaces commerciales pilote la deuxième phase, qui est un projet beaucoup plus vaste et beaucoup plus chaleureux.
Un centre commercial moderne, design et chaleureux
La deuxième phase du projet qui est en cours de réalisation se trouve de l’autre côté de la RN19. Ce projet proposera 30 000 m ² de surfaces commerciales. L’aménagement sera terminé à la fin de l’année 2018. Le promoteur a décidé de construire ce centre commercial avec une architecture beaucoup plus moderne et plus chaleureuse du type L35.
Cette deuxième phase a pour projet principal la construction d’un cinéma multiplex composé de 9 salles et de 1 500 places. On y trouvera également une cinquantaine de boutiques et de moyennes surfaces. En outre, les clients disposeront de 900 places de parking. Des commerces et des restaurants sont également inscrits dans le programme, d’ailleurs quelques locaux sont déjà réservés par quelques enseignes. Les enfants trouveront aussi leurs bonheurs avec l’aire de jeux qui mesurera plus de 1 000 m². Et pour coroner le tout, la vue sera splendide grâce à la mise en place de jardins paysagers.
Bref, le centre commercial Éden, Brie-Comte-Robert en France est une zone commerciale destinée pour toute la famille : shopping-loisirs, restaurants, promenade piétonnière et végétale… Ce centre permet aussi à ses visiteurs de découvrir une architecture exceptionnelle et chaleureuse.
";"https://static.data.gouv.fr/avatars/47/670b40626a45e19a3bdb0d26101997-100.png";"[]";"2018-01-31T09:03:19.609000";"2023-02-19T19:59:55.364000";0;0;0;0;1
"5a71730988ee384c1ec45a29";"Posnania, un centre commercial « taille XXL » créé par Maurice Bansay PDG du groupe APSYS";"posnania-un-centre-commercial-taille-xxl-cree-par-maurice-bansay-pdg-du-groupe-apsys-1";"http://www.data.gouv.fr/fr/organizations/posnania-un-centre-commercial-taille-xxl-cree-par-maurice-bansay-pdg-du-groupe-apsys-1/";"Apsys présidé par Maurice Bansay développe en Pologne un nouveau concept de centre commercial baptisé Posnania visant à concentrer les dernières innovations en matière de shopping.
 Posnania est le plus grand projet en construction en Europe Centrale avec une superficie de 100 000 m² inauguré le 19 octobre 2016. Le centre commerciale offrira des volumes inégalés, des façades de verre, des espaces dedans-dehors, un mur de tweets géant et des vitrines évènementielles. Les 50 cafés et restaurants bénéficieront de terrasses avec accès sur les jardins d’été et d’hiver. 
Posnania peut contenir 3.300 places de stationnement et compte 300 boutiques en tout. 
Posnania est un concentré des dernières innovations du retail et du lifestyle shopping avec une architecture avant-gardiste : volumes spectaculaires, façades de verre, vitrines événementielles de 8m de haut. Il offre un confort client absolu grâce aux nouvelles technologies et services exclusifs. 
 Posnania offre du shopping et du lifestyle unique en Pologne mêlant enseignes nationales et internationales leader. Il offre également des loisirs variés : multiplexe digital, salle de fitness, programmation de concerts et rendez-vous culturels…
L’architecture est signé RTKL Studio.
";"https://static.data.gouv.fr/avatars/5d/99a929bd704448b64dd734a0845537-100.png";"[]";"2018-01-31T08:40:57.434000";"2021-08-12T20:06:47.854000";0;0;0;0;0
"5a71723a88ee384c2c147085";"Posnania, un centre commercial « taille XXL » créé par Maurice Bansay PDG du groupe APSYS";"posnania-un-centre-commercial-taille-xxl-cree-par-maurice-bansay-pdg-du-groupe-apsys";"http://www.data.gouv.fr/fr/organizations/posnania-un-centre-commercial-taille-xxl-cree-par-maurice-bansay-pdg-du-groupe-apsys/";"Apsys présidé par Maurice Bansay développe en Pologne un nouveau concept de centre commercial baptisé Posnania visant à concentrer les dernières innovations en matière de shopping.
 Posnania est le plus grand projet en construction en Europe Centrale avec une superficie de 100 000 m² inauguré le 19 octobre 2016. Le centre commerciale offrira des volumes inégalés, des façades de verre, des espaces dedans-dehors, un mur de tweets géant et des vitrines évènementielles. Les 50 cafés et restaurants bénéficieront de terrasses avec accès sur les jardins d’été et d’hiver. 
Posnania peut contenir 3.300 places de stationnement et compte 300 boutiques en tout. 
Posnania est un concentré des dernières innovations du retail et du lifestyle shopping avec une architecture avant-gardiste : volumes spectaculaires, façades de verre, vitrines événementielles de 8m de haut. Il offre un confort client absolu grâce aux nouvelles technologies et services exclusifs. 
 Posnania offre du shopping et du lifestyle unique en Pologne mêlant enseignes nationales et internationales leader. Il offre également des loisirs variés : multiplexe digital, salle de fitness, programmation de concerts et rendez-vous culturels…
L’architecture est signé RTKL Studio.
";"https://static.data.gouv.fr/avatars/24/c65c3d16954a8f91f4a0b824333cc9-100.png";"[]";"2018-01-31T08:37:30.010000";"2021-08-12T20:06:48.383000";0;0;0;1;0
"5a70e65088ee386f630836a6";"Eventy";"eventy";"http://www.data.gouv.fr/fr/organizations/eventy/";"Trouvez facilement quoi faire ce soir ou ce weekend avec Eventy.
Le but principal de notre projet est de promouvoir efficacement des événements, grâce à la géolocalisation.
[Sortir](https://eventy.fr) n'a jamais été aussi simple";"https://static.data.gouv.fr/avatars/4a/4b49c8aa234101850d476ef1f9e4f5-100.png";"[]";"2018-01-30T22:40:32.217000";"2022-01-12T14:49:43.782000";0;0;1;0;15
"5a70a988c751df3b50fecb9b";"Neyrpic du groups APSYS fondé par Maurice Bansay,  UN LIEU DE VIE ÉNERGISANT ";"neyrpic-du-groups-apsys-fonde-par-maurice-bansay-un-lieu-de-vie-energisant";"http://www.data.gouv.fr/fr/organizations/neyrpic-du-groups-apsys-fonde-par-maurice-bansay-un-lieu-de-vie-energisant/";"Neyrpic est un centre commercial du groupe APSYS présidé par Maurice Bansay. Il se situe à Grenoble entre le campus universitaire et le centre urbain. 
Neyrpic est bâtit sur une ancienne entreprise grenobloise de fabrication de grands équipements hydrauliques. 
Cette architecture est conçue par «  la maison Edouard François » sur une superficie de plancher de 49.950 m² avec 850 places de stationnement. Quatre vingt neuf boutiques, 20 restaurants, 9 moyennes surfaces y sont retrouvés. 
Ce site est un lieu composite où, commerce et nature, ville et loisirs interagiront dans un univers dedans-dehors inédit. Un Corso central de 7500 m² accueillera des activités ludiques et spectaculaires tout au long de l’année. Les visiteurs peuvent jouir espaces loisirs : un mur d’escalade, un fitness, un concept loisirs de nouvelle génération.
";"https://static.data.gouv.fr/avatars/77/8a276d454249829074d6149699eb10-100.png";"[]";"2018-01-30T18:21:12.262000";"2021-08-12T20:06:49.398000";0;0;0;0;0
"5a6fc76588ee382079877127";"Varkala Media,  Agence de communication audiovisuelle";"varkala-media-agence-de-communication-audiovisuelle";"http://www.data.gouv.fr/fr/organizations/varkala-media-agence-de-communication-audiovisuelle/";"Varkala Media est une agence de communication audiovisuelle.

Une agence de communication audiovisuelle se distingue par sa créativité, ses conseils en communication vidéo et cela depuis la phase de création jusqu'à la publication.
A la différence d'une société de production audiovisuelle qui intervient uniquement pendant la phase de tournage et de post-production.

Dans cette vision, Varkala Media accompagne les entreprises et le secteur publique dans la création de contenues audiovisuel ayant pour but d'impacter directement le publique ciblé grâce à la mise en place de stratégie en communication et marketing.

La modernité est le maitre mot conduisant la manière de penser de Varkala Media. Inspiré par le monde sans limite du web.

Cette entreprise créée en 2016 compte déjà de très nombreuses réalisations et bénéficie de solides références.

Cette structure est située à Lons le Saunier dans le Jura. Sa zone de d'action est la France dans sa globalité, plus précisément le Centre-Est Français à savoir Bourgogne Franche-compté, Rhône-Alpes, Suisse. 

Pour toutes les informations complémentaires, voici son site internet :
<a href=""https://varkalamedia.com/"">Agence communication audiovisuelle Varkala Media</a>";"https://static.data.gouv.fr/avatars/83/0130adb4084933bcdd378ccd897329-100.jpg";"[]";"2018-01-30T02:16:21.948000";"2021-08-12T20:06:49.770000";0;0;0;0;0
"5a6f24a4c751df613f36c422";"KICEO";"kiceo";"http://www.data.gouv.fr/fr/organizations/kiceo/";"Réseau de transport de l'agglomération Golfe du Morbihan Vannes Agglomération";"https://static.data.gouv.fr/avatars/ce/bd88cfbd1940198947837ae6f8851d-100.jpg";"[]";"2018-01-29T14:41:56.580000";"2023-03-07T01:32:30.332000";2;0;0;3;9
"5a6f0f4e88ee387e04ec3321";"Pauline Pied";"pauline-pied";"http://www.data.gouv.fr/fr/organizations/pauline-pied/";"Prévention alimentaire et rééquilibrage, j'essaye de simplifier la nutrition et mettre en avant le ""manger mieux"" par des changements d'habitudes simples mais efficaces. Je vous mets à disposition un outil professionnel de calcul des besoins glucidiques journalier.";"https://static.data.gouv.fr/avatars/53/b6fea9f19b4ada81612d18cf71f1ea-100.png";"[]";"2018-01-29T13:10:54.968000";"2022-01-12T14:49:43.607000";0;0;1;0;0
"5a6e3decc751df5f9343283a";"MeilleureCopro";"meilleurecopro";"http://www.data.gouv.fr/fr/organizations/meilleurecopro/";"La mission de [MeilleureCopro](https://www.meilleurecopro.com) est de redonner de la transparence et des bons services pour les copropriétaires tout en baissant les charges de copropriété. 

MeilleureCopro a notamment développé un simulateur de charges et publie des statistiques sur les de charges de copropriété : 
* un [simulateur de charges de copropriété](https://www.meilleurecopro.com/estimer-vos-charges-de-copropriete)
* un baromètre [des charges de copropriété dans toute la France](https://www.meilleurecopro.com/charges-de-copropriete/)
* un baromètre de [conformité ALUR des annonces immobilières](https://www.meilleurecopro.com/annonces-immobilieres-alur/)

";"https://static.data.gouv.fr/avatars/15/e56d5191134796980e4dece690d297-100.png";"[]";"2018-01-28T22:17:32.846000";"2023-03-07T01:32:29.749000";1;0;2;1;4
"5a6e0f9d88ee385cd8b54fc7";"Stensys";"stensys";"http://www.data.gouv.fr/fr/organizations/stensys/";"Agence Web Print, ingénierie conseil en informatique";"https://static.data.gouv.fr/avatars/ed/d30b210a724cdaa1952fef0c406475-100.jpg";"[]";"2018-01-28T18:59:56.999000";"2021-08-12T20:06:51.727000";0;0;0;0;0
"5a6b563188ee3823dab07bf8";"Commune de Montech";"commune-de-montech-2";"http://www.data.gouv.fr/fr/organizations/commune-de-montech-2/";"données de la commune de Montech";"https://static.data.gouv.fr/avatars/fa/c2ec9002444a9a9a96ebdfb98e9724-100.jpg";"[]";"2018-01-26T17:24:17.525000";"2021-08-12T20:06:52.610000";0;0;0;0;0
"5a65deb788ee38279c49d926";"Autorité de régulation des transports (anciennement Arafer)";"autorite-de-regulation-des-transports-anciennement-arafer";"http://www.data.gouv.fr/fr/organizations/autorite-de-regulation-des-transports-anciennement-arafer/";"L’[Autorité de régulation des transports](https://www.autorite-transports.fr) est une autorité publique indépendante créée en 2009 sous le nom d’Autorité de régulation des activités ferroviaires (Araf) pour accompagner l’ouverture à la concurrence du marché de transport ferroviaire. Ses missions ont été étendues en 2015 au transport interurbain par autocar et aux autoroutes sous concession, devenant un régulateur de transport multimodal sous le nom d'Autorité de régulation des activités ferroviaires et routières (Arafer). L’Arafer est par la suite devenue l’Autorité de régulation des transports lorsque ses compétences ont été étendues à la régulation des redevances aéroportuaires en octobre 2019.

En savoir plus : [www.autorite-transports.fr](https://www.autorite-transports.fr)";"https://static.data.gouv.fr/avatars/a8/df02b1930e457394d715a9c29954ae-100.png";"['certified', 'public-service']";"2018-01-22T13:53:11.267000";"2023-03-07T01:32:26.955000";4;0;0;5;64
"5a658a61c751df702d43531c";"CCI  SEINE MER NORMANDIE";"cci-seine-mer-normandie";"http://www.data.gouv.fr/fr/organizations/cci-seine-mer-normandie/";"Chambre de Commerce et d'Industrie DE ROUEN METROPOLE";"https://static.data.gouv.fr/avatars/a8/5d26cd6cfe4389a0b5b6f68a28bd21-100.jpg";"[]";"2018-01-22T07:53:21.726000";"2023-03-07T01:32:17.765000";3;0;0;0;6
"5a6478ca88ee386b42fd8d49";"INFO SIRENE";"info-sirene";"http://www.data.gouv.fr/fr/organizations/info-sirene/";"Info-Sirene.com propose un répertoire des sociétés immatriculées en France avec toutes les informations nécessaires à la prospection géo-localisée et intelligent.
Pour plus d'informations ou pour obtenir un accès à notre API, veuillez nous contacter par email : contact@payet-consulting.com";"https://static.data.gouv.fr/avatars/a7/7c1dae9b7e47d4936592322db9518d-100.png";"[]";"2018-01-21T12:26:02.652000";"2023-02-12T19:59:37.653000";0;0;0;2;3
"5a639780c751df018e5897a7";"Golden-Cheese";"golden-cheese";"http://www.data.gouv.fr/fr/organizations/golden-cheese/";"A couple of data science lovers";"https://static.data.gouv.fr/avatars/e6/fa32968e024de7aa82d119fc9ae9a0-100.jpg";"[]";"2018-01-20T20:24:48.787000";"2022-03-02T19:59:59.820000";0;0;1;0;3
"5a61b7a7c751df3fd36ac81a";"Ville d'Asnières-sur-Seine ";"ville-dasnieres-sur-seine";"http://www.data.gouv.fr/fr/organizations/ville-dasnieres-sur-seine/";"4e ville des Hauts-de-Seine, 2e par le nombre de naissances, Asnières-sur-Seine compte 86 848 habitants. La Commune d’Asnières possède une localisation stratégique, entre l’A86 et la Seine : à 2 km au Nord-Ouest de Paris, son maillage de transport lui permet d’être accessible à tous par le métro, train et RER. 
Étendue sur près de 485 hectares, le territoire asniérois compte 24% de sa surface réservé aux espaces verts (publics et privés). 
La ville possède un patrimoine historique qui attire les visiteurs des quatre coins de la planète : le cimetière des chiens ou encore le château d’Asnières en sont des exemples marquants.
La Ville comprend également un riche maillage associatif : avec près de 700 associations sur son territoire, elle dispose notamment de nombreux équipements culturels et sportifs adaptés à la réalisation de leurs activités. En effet, la culture n’est pas en reste à Asnières puisque la ville compte plusieurs théâtres, plusieurs médiathèques mais aussi un cinéma ainsi qu’un conservatoire de musique. Pour le sport, les asniérois peuvent également profiter d’une dizaine de gymnases, ainsi qu’une piscine et une patinoire. 
Fortement impliquée dans la solidarité entre les générations, la commune possède plus d’une trentaine d’école et près de 20 crèches, mais aussi 6 EHPAD. 
";"https://static.data.gouv.fr/avatars/ee/cde81945424ecdb35b2bb49c324912-100.jpg";"['public-service', 'certified']";"2018-01-19T10:17:26.706000";"2023-03-07T01:32:30.946000";1;0;0;3;6
"5a60fdb7c751df031ed74ab8";"TECNIPASS";"tecnipass";"http://www.data.gouv.fr/fr/organizations/tecnipass/";"Formation pratique en électricité";"https://static.data.gouv.fr/avatars/59/6c05e5f28043bfa3af03f10494f294-100.png";"[]";"2018-01-18T21:04:07.215000";"2023-03-07T01:32:31.833000";1;0;0;1;0
"5a5f18afc751df7bae61b648";"Coeur d'Essonne Agglomération";"coeur-dessonne-agglomeration";"http://www.data.gouv.fr/fr/organizations/coeur-dessonne-agglomeration/";"Créée le 1er janvier 2016, Cœur d'Essonne Agglomération est née de la fusion de la Communauté d'Agglomération du Val d'Orge et la Communauté de commune de l'Arpajonnais. Elle rassemble aujourd’hui 194 000 habitants et 21 communes.

Située au sud de Paris et en plein cœur du département de l'Essonne, elle jouit d’une situation géographique exceptionnelle. 

Cœur d’Essonne Agglomération est issue d’une volonté partagée des 21 communes membres,
de créer une Agglomération à taille humaine, dans un bassin de vie cohérent, avec pour objectif
d’offrir à ses habitants des services publics de proximité toujours plus performants et efficaces.

Elle constitue un territoire équilibré entre « ville et campagne » qui conserve une dimension humaine et un cadre de vie privilégié, structuré autour de la vallée de l’Orge et de la ligne C du RER.

Coeur d'Essonne Agglomération a pour ambition pour un développement harmonieux du territoire à travers ses grands projets de développement économique à l’instar de la reconversion de la Base Aérienne 217, de Val Vert Croix Blanche ou du pôle d’excellence Teratec, pour maintenir et créer localement des emplois et améliorer l’offre de transport, tout en préservant l’environnement.

L'Agglomération est un territoire attractif et dynamique appelé à prendre toute sa place dans le sud de l’Ile-de-France. L’état d’esprit qui anime tous les élus de ce territoire, leur capacité à porter collectivement un projet commun pour l’avenir, c’est tout simplement, la force et l’identité de notre Agglomération.

";"https://static.data.gouv.fr/avatars/60/4b051416b24f36b3c7e851f4947c10-100.jpg";"['public-service', 'certified']";"2018-01-17T10:34:39.212000";"2023-03-07T01:32:30.078000";1;0;0;0;8
"5a5f06a288ee380d84cc9425";"CHU de Toulouse";"chu-de-toulouse";"http://www.data.gouv.fr/fr/organizations/chu-de-toulouse/";"Centre hospitalo-universitaire de Toulouse";"https://static.data.gouv.fr/avatars/40/32375d45ad4fb280369cd2461379ac-100.jpg";"[]";"2018-01-17T09:17:38.832000";"2021-09-12T20:59:47.427000";0;0;0;0;6
"5a5cb495c751df2cdac7334e";"Ville de Noyal-Pontivy";"ville-de-noyal-pontivy";"http://www.data.gouv.fr/fr/organizations/ville-de-noyal-pontivy/";"Ville de Noyal-Pontivy";"https://static.data.gouv.fr/avatars/0c/fa6d6706f44669a90148905716b5cc-100.png";"['public-service', 'certified']";"2018-01-15T15:03:01.767000";"2023-03-07T01:32:33.517000";1;0;0;0;13
"5a5ca253c751df0b2ca45759";"SOCIETE FRANCAISE D'ENDODONTIE";"societe-francaise-dendodontie";"http://www.data.gouv.fr/fr/organizations/societe-francaise-dendodontie/";"La Société Française d’Endodontie
La SFE qu’est-ce que c’est ?
C’est une société savante créée en 1981 par plusieurs praticiens passionnés d’endodontie.
Son siège est situé à Paris, 17e, au 49 avenue de Villiers.
Elle compte plus de 600 membres en 2017 (dont 60 membres titulaires).
Elle est constituée d’un Conseil d’Administration de 16 membres et d’un Bureau de 8 membres.
C’est une société ouverte sur l’Europe, elle est membre de l’ESE (European Society for Endodontology).
C’est une société intégrée aux relations mondiales, elle est membre de l’IFEA (International Federation of Endodontic Association).";"https://static.data.gouv.fr/avatars/b2/1cdba9261b44c785ba0fc50eca1816-100.png";"[]";"2018-01-15T13:45:07.991000";"2021-08-12T20:06:57.859000";0;0;0;0;0
"5a59073b88ee382463e43e06";"smart";"smart";"http://www.data.gouv.fr/fr/organizations/smart/";"Smart Electric Vehicule";"https://static.data.gouv.fr/avatars/ca/6f0a7cd30a4504910f22cc21046fc9-100.png";"[]";"2018-01-12T20:06:35.274000";"2021-08-12T20:06:58.271000";0;0;0;0;0
"5a573e9688ee3844d86785f9";"MaSmartHome";"masmarthome";"http://www.data.gouv.fr/fr/organizations/masmarthome/";"**[MaSmartHome](https://masmarthome.com/)** propose des outils afin de **créer des logements connectés et intelligents évolutifs** « ready to service » prêts à accueillir les services de demain. Nous accompagnons les professionnels de l’immobilier/particuliers avec des outils d’aide à la maîtrise d’ouvrage sur la partie connectée (AMO SMART) et un AppStore dédié à l’habitat (SmartHome Store). Notre objectif commun est de démocratiser le logement connecté pour le proposer à la plus grande partie de la population. Notre vocation: faire de votre habitat un lieu d’expériences à découvrir au quotidien. **Apprendre à mieux gérer ses consommations énergétiques, sécuriser son logement et s’y sentir bien avec ses proches**.

[Cliquez ici pour accéder à notre solution MaSmartHome.](https://masmarthome.com/)";"https://static.data.gouv.fr/avatars/95/273c3240f34f7a97c4613aeeb6839b-100.jpg";"[]";"2018-01-11T11:38:14.164000";"2021-08-12T20:06:58.696000";0;0;0;2;0
"5a571c0188ee3804f732c047";"Fresenius Medical Care Deutschland GmbH";"fresenius-medical-care-deutschland-gmbh";"http://www.data.gouv.fr/fr/organizations/fresenius-medical-care-deutschland-gmbh/";"Fresenius Medical Care is the world's largest provider of dialysis products and Services.";"https://static.data.gouv.fr/avatars/a8/a7cff2d6d44020993a14e7cb66272b-100.jpg";"[]";"2018-01-11T09:10:41.343000";"2021-08-12T20:06:59.157000";0;0;0;1;0
"5a4e516bc751df60325980d9";"SYndicat Départemental d'Energie de Saône et Loire";"syndicat-departemental-denergie-de-saone-et-loire";"http://www.data.gouv.fr/fr/organizations/syndicat-departemental-denergie-de-saone-et-loire/";"Le SYDESL, syndicat départemental d'énergie de saône et loire, exerce en lieu et place de se membres qui lui ont transféré la compétence, l'organisation du service public comprenant notamment, conformément à l'article L 2224-37 du CGCT, la création, l'entretien et l'exploitation des infrastructures de charge nécessaires à l'usage des véhicules électriques ou hybrides rechargeables.
";"https://static.data.gouv.fr/avatars/cb/2972d81c49480f8f506cc5ed33f4dd-100.jpg";"[]";"2018-01-04T17:08:11.452000";"2023-03-07T06:17:27.784000";1;0;0;1;2
"5a4e41c788ee38592ed487cd";"nam.R";"nam-r";"http://www.data.gouv.fr/fr/organizations/nam-r/";"nam.R est une start up spécialisée dans l'utilisation de données externes pour accélérer la création de services data-driven. ";"https://static.data.gouv.fr/avatars/8b/d3c15492bd4bde8743f892a15436f9-100.png";"[]";"2018-01-04T16:01:27.675000";"2021-08-12T20:07:00.070000";0;0;0;0;0
"5a4594bac751df51912ab3ae";"Xtendo";"xtendo";"http://www.data.gouv.fr/fr/organizations/xtendo/";"Agence web à Poitiers, Xtendo est spécialisé dans la création de site internet / e-commerce, les développements et optimisations WordPress, le référencement naturel ainsi que la stratégie éditoriale. Xtendo développe des solutions pour la gestion de contenus en ligne qui prennent en compte la performance web et l'expérience utilisateur.";"https://static.data.gouv.fr/avatars/7a/29723f1e6b45ed9d2a50e80ceae9cf-100.jpg";"[]";"2017-12-29T02:04:58.875000";"2022-01-12T14:49:44.249000";0;0;1;0;0
"5a44b6cfc751df63ae90c99c";"MAIRIE DE VALENCE D'AGEN";"mairie-de-valence-dagen";"http://www.data.gouv.fr/fr/organizations/mairie-de-valence-dagen/";"Mairie de VALENCE D'AGEN (Tarn_et_Garonne)";"https://static.data.gouv.fr/avatars/60/bb19bacc634457a431ac723e407f98-100.jpg";"[]";"2017-12-28T10:18:07.966000";"2021-08-12T20:07:00.938000";0;0;0;0;0
"5a4381adc751df74bae4627d";"Airparif";"airparif-1";"http://www.data.gouv.fr/fr/organizations/airparif-1/";"Observatoire indépendant de la qualité de l’air au service de la santé et de l’action, Airparif est l’association chargée de la surveillance et de l’information sur la qualité de l’air en Île-de-France, agréé par le Ministère de la Transition Écologique et Solidaire. Airparif a pour mission de mettre en œuvre une surveillance de la qualité de l’air et de fournir une information fiable et régulière aux autorités et au public, afin de permettre l’amélioration durable de la santé des franciliens et de l’environnement. Airparif regroupe près de 150 membres qui sont représentés au sein de 4 collèges : l’État, les collectivités territoriales, les acteurs économiques et le monde associatif - personnes qualifiées. Les actions d'Airparif se déclinent suivant trois axes : Surveiller l’air respiré par les Franciliens , Comprendre la pollution atmosphérique et ses impacts, Accompagner les Franciliens et les partenaires d’Airparif pour améliorer la qualité de l'air.
";"https://static.data.gouv.fr/avatars/b2/fa6dc8ae814e4782aec3e6020c2dac-100.jpg";"['public-service', 'certified']";"2017-12-27T12:19:09.194000";"2023-03-07T01:32:34.949000";13;0;0;2;157
"5a4221f0c751df499060207f";"Polymeris, pôle de compétitivité des caoutchoucs, plastiques et composites";"polymeris-pole-de-competitivite-des-caoutchoucs-plastiques-et-composites";"http://www.data.gouv.fr/fr/organizations/polymeris-pole-de-competitivite-des-caoutchoucs-plastiques-et-composites/";"POLYMERIS est l’unique pôle de compétitivité dédié aux caoutchoucs, plastiques et composites. Il est issu du rapprochement des compétences, des 15 ans d’expérience et des moyens d’Elastopôle et de Plastipolis. 
Référence en matière d'innovation pour les secteurs des plastiques, caoutchoucs et composites, nous œuvrons en France et à l'International en faveur d'une industrie dynamique et innovante en s'appuyant sur un réseau d'acteurs publics et privés tant au niveau régional que national et européen. Polymeris propose des services à tous les industriels pour faire émerger de nouveaux projets R&D, susciter et promouvoir l'innovation et se développer à l'international.
";"https://static.data.gouv.fr/avatars/9b/3e1fc323a347e091c8f1f83751fdc0-100.jpg";"[]";"2017-12-26T11:18:24.210000";"2021-08-12T20:07:02.156000";0;0;0;0;0
"5a40ff5ac751df7ee564cc24";"Juristique";"juristique";"http://www.data.gouv.fr/fr/organizations/juristique/";"Le site Web [juristique ](https://www.juristique.org)est un site web d’actualité, d’information juridique et financière à destination de la francophonie. 
De nombreuses thématiques sont abordées comme le droit social, la fiscalité ou l’immobilier, etc. Le site met à disposition des particuliers et des professionnels un ensemble de modèles de documents personnalisables et immédiatement utilisables à l'aide d'un simple ""_Copier & Coller_"".
Le site web fournit également l’historique et les dernières valeurs des principaux indices économiques en France : indice de construction, indice des loyers des activités tertiaires ([ILAT](https://www.juristique.org/indice/ilat)), l'indice de référence des loyers, l'[indice Syntec](https://www.juristique.org/indice/indice-syntec), l'[indice BT01](https://www.juristique.org/indice/bt01), le point d’Indice pour la fonction publique ainsi que des informations bancaires comme les [Codes Swift ](https://www.juristique.org/droit/code-swift-code-bic)et [Codes Cnaps](https://www.juristique.org/codes-cnaps).
De nombreux modèles de [lettres de motivation](https://www.juristique.org/rh/modeles-lettre-de-motivation) sont également proposés avec pour chaque métier une variante stagiaire, confirmé et débutant.
L'actualité n'est pas oublié au travers de témoignage sur des dispositifs d'aides économiques aux entreprises comme le [Pass Création Bretagne](https://www.juristique.org/actualite/pass-creation-bretagne).

L'ensemble des documents proposés sont en accès libre.
";"https://static.data.gouv.fr/avatars/68/219140437a43b487f094d01f7db42a-100.png";"[]";"2017-12-25T14:38:34.517000";"2021-08-12T20:07:02.684000";0;0;0;0;0
